,time,housing_price,rental_price,inflation_rate,median_house_value,median_tax_paid,property_tax_rate,median_age_homebuyers,housing_starts,interest_rate,mortgage_rate,mortgage_to_income_rate,work_home_rate
2151,10/1998,,173.9,174.4,,,,,1715.0,5.07,6.83,5.45525,
2202,10/1999,,178.8,178.1,,,,,1608.0,5.2,7.93,5.585897,
2201,10/1999,,178.8,178.1,,,,,1608.0,5.2,7.85,5.585897,
2200,10/1999,,178.8,178.1,,,,,1608.0,5.2,7.82,5.585897,
2199,10/1999,,178.8,178.1,,,,,1608.0,5.2,7.7,5.585897,
2203,10/1999,,178.8,178.1,,,,,1608.0,5.2,7.96,5.585897,
42,10/2000,134594.0,186.1,182.6,,,,,1549.0,6.51,7.68,5.701759,
41,10/2000,134594.0,186.1,182.6,,,,,1549.0,6.51,7.83,5.701759,
39,10/2000,134594.0,186.1,182.6,,,,,1549.0,6.51,7.83,5.701759,
40,10/2000,134594.0,186.1,182.6,,,,,1549.0,6.51,7.84,5.701759,
91,10/2001,144402.0,194.7,187.4,,,,,1540.0,2.49,6.64,5.929021,
92,10/2001,144402.0,194.7,187.4,,,,,1540.0,2.49,6.58,5.929021,
93,10/2001,144402.0,194.7,187.4,,,,,1540.0,2.49,6.61,5.929021,
94,10/2001,144402.0,194.7,187.4,,,,,1540.0,2.49,6.64,5.929021,
145,10/2002,154465.0,201.3,191.5,,,,,1648.0,1.75,6.15,5.831791,
143,10/2002,154465.0,201.3,191.5,,,,,1648.0,1.75,6.01,5.831791,
144,10/2002,154465.0,201.3,191.5,,,,,1648.0,1.75,5.98,5.831791,
146,10/2002,154465.0,201.3,191.5,,,,,1648.0,1.75,6.31,5.831791,
195,10/2003,166534.0,206.9,194.0,,,,,1967.0,1.01,5.77,5.828804,
199,10/2003,166534.0,206.9,194.0,,,,,1967.0,1.01,5.94,5.828804,
198,10/2003,166534.0,206.9,194.0,,,,,1967.0,1.01,6.05,5.828804,
196,10/2003,166534.0,206.9,194.0,,,,,1967.0,1.01,5.95,5.828804,
197,10/2003,166534.0,206.9,194.0,,,,,1967.0,1.01,6.05,5.828804,
248,10/2004,183812.0,212.8,197.9,,,,,2072.0,1.76,5.82,5.992662,
251,10/2004,183812.0,212.8,197.9,,,,,2072.0,1.76,5.64,5.992662,
249,10/2004,183812.0,212.8,197.9,,,,,2072.0,1.76,5.74,5.992662,
250,10/2004,183812.0,212.8,197.9,,,,,2072.0,1.76,5.69,5.992662,
300,10/2005,205699.0,219.3,202.0,,,,,2065.0,3.78,5.98,6.497914,
303,10/2005,205699.0,219.3,202.0,,,,,2065.0,3.78,6.15,6.497914,
302,10/2005,205699.0,219.3,202.0,,,,,2065.0,3.78,6.1,6.497914,
301,10/2005,205699.0,219.3,202.0,,,,,2065.0,3.78,6.03,6.497914,
355,10/2006,218401.0,228.0,207.6,,,,,1491.0,5.25,6.4,6.948173,
354,10/2006,218401.0,228.0,207.6,,,,,1491.0,5.25,6.36,6.948173,
353,10/2006,218401.0,228.0,207.6,,,,,1491.0,5.25,6.37,6.948173,
352,10/2006,218401.0,228.0,207.6,,,,,1491.0,5.25,6.3,6.948173,
407,10/2007,215157.0,237.135,212.077,,,,,1264.0,4.76,6.33,7.183105,
404,10/2007,215157.0,237.135,212.077,,,,,1264.0,4.76,6.37,7.183105,
405,10/2007,215157.0,237.135,212.077,,,,,1264.0,4.76,6.4,7.183105,
406,10/2007,215157.0,237.135,212.077,,,,,1264.0,4.76,6.4,7.183105,
460,10/2008,196265.0,245.855,216.788,,,,,777.0,0.97,6.46,6.926282,
459,10/2008,196265.0,245.855,216.788,,,,,777.0,0.97,6.04,6.926282,
458,10/2008,196265.0,245.855,216.788,,,,,777.0,0.97,6.46,6.926282,
457,10/2008,196265.0,245.855,216.788,,,,,777.0,0.97,5.94,6.926282,
456,10/2008,196265.0,245.855,216.788,,,,,777.0,0.97,6.1,6.926282,
512,10/2009,180151.0,248.888,220.501,,,,,534.0,0.12,5.03,6.533026,
509,10/2009,180151.0,248.888,220.501,,,,,534.0,0.12,4.87,6.533026,
510,10/2009,180151.0,248.888,220.501,,,,,534.0,0.12,4.92,6.533026,
511,10/2009,180151.0,248.888,220.501,,,,,534.0,0.12,5.0,6.533026,
508,10/2009,180151.0,248.888,220.501,,,,,534.0,0.12,4.94,6.533026,
563,10/2010,175617.0,249.618,221.83,,,,,543.0,0.19,4.21,5.934182,
564,10/2010,175617.0,249.618,221.83,,,,,543.0,0.19,4.23,5.934182,
561,10/2010,175617.0,249.618,221.83,,,,,543.0,0.19,4.27,5.934182,
562,10/2010,175617.0,249.618,221.83,,,,,543.0,0.19,4.19,5.934182,
616,10/2011,165904.0,255.651,226.506,,,,,610.0,0.07,4.1,5.436148,
615,10/2011,165904.0,255.651,226.506,,,,,610.0,0.07,4.11,5.436148,
614,10/2011,165904.0,255.651,226.506,,,,,610.0,0.07,4.12,5.436148,
613,10/2011,165904.0,255.651,226.506,,,,,610.0,0.07,3.94,5.436148,
668,10/2012,168121.0,262.707,231.024,,,,,915.0,0.16,3.41,4.934149,
665,10/2012,168121.0,262.707,231.024,,,,,915.0,0.16,3.36,4.934149,
667,10/2012,168121.0,262.707,231.024,,,,,915.0,0.16,3.37,4.934149,
666,10/2012,168121.0,262.707,231.024,,,,,915.0,0.16,3.39,4.934149,
718,10/2013,181970.0,269.96,234.921,,,,,925.0,0.09,4.23,4.842365,
720,10/2013,181970.0,269.96,234.921,,,,,925.0,0.09,4.13,4.842365,
717,10/2013,181970.0,269.96,234.921,,,,,925.0,0.09,4.22,4.842365,
721,10/2013,181970.0,269.96,234.921,,,,,925.0,0.09,4.1,4.842365,
719,10/2013,181970.0,269.96,234.921,,,,,925.0,0.09,4.28,4.842365,
769,10/2014,191000.0,278.985,239.191,,,,,1074.0,0.09,4.19,4.530003,
770,10/2014,191000.0,278.985,239.191,,,,,1074.0,0.09,4.12,4.530003,
773,10/2014,191000.0,278.985,239.191,,,,,1074.0,0.09,3.98,4.530003,
772,10/2014,191000.0,278.985,239.191,,,,,1074.0,0.09,3.92,4.530003,
771,10/2014,191000.0,278.985,239.191,,,,,1074.0,0.09,3.97,4.530003,
824,10/2015,200460.0,289.428,243.768,,,,,1058.0,0.12,3.79,4.453962,
825,10/2015,200460.0,289.428,243.768,,,,,1058.0,0.12,3.76,4.453962,
823,10/2015,200460.0,289.428,243.768,,,,,1058.0,0.12,3.82,4.453962,
821,10/2015,200460.0,289.428,243.768,,,,,1058.0,0.12,3.85,4.453962,
822,10/2015,200460.0,289.428,243.768,,,,,1058.0,0.12,3.76,4.453962,
876,10/2016,211531.0,300.4,249.142,,,,,1313.0,0.4,3.52,4.345691,
877,10/2016,211531.0,300.4,249.142,,,,,1313.0,0.4,3.47,4.345691,
874,10/2016,211531.0,300.4,249.142,,,,,1313.0,0.4,3.42,4.345691,
875,10/2016,211531.0,300.4,249.142,,,,,1313.0,0.4,3.47,4.345691,
929,10/2017,225038.0,311.501,253.526,,,,,1257.0,1.15,3.94,4.224914,
926,10/2017,225038.0,311.501,253.526,,,,,1257.0,1.15,3.85,4.224914,
927,10/2017,225038.0,311.501,253.526,,,,,1257.0,1.15,3.91,4.224914,
928,10/2017,225038.0,311.501,253.526,,,,,1257.0,1.15,3.88,4.224914,
978,10/2018,239321.0,322.628,258.997,,,,,1220.0,2.19,4.71,4.141831,
979,10/2018,239321.0,322.628,258.997,,,,,1220.0,2.19,4.9,4.141831,
980,10/2018,239321.0,322.628,258.997,,,,,1220.0,2.19,4.85,4.141831,
981,10/2018,239321.0,322.628,258.997,,,,,1220.0,2.19,4.86,4.141831,
1031,10/2019,248542.0,334.68,265.019,,,,,1328.0,1.83,3.57,4.128882,
1034,10/2019,248542.0,334.68,265.019,,,,,1328.0,1.83,3.78,4.128882,
1033,10/2019,248542.0,334.68,265.019,,,,,1328.0,1.83,3.75,4.128882,
1032,10/2019,248542.0,334.68,265.019,,,,,1328.0,1.83,3.69,4.128882,
1030,10/2019,248542.0,334.68,265.019,,,,,1328.0,1.83,3.65,4.128882,
1082,10/2020,264784.0,343.615,269.332,,,,,1530.0,0.09,2.88,3.956961,23.2
1086,10/2020,264784.0,343.615,269.332,,,,,1530.0,0.09,2.81,3.956961,23.2
1085,10/2020,264784.0,343.615,269.332,,,,,1530.0,0.09,2.8,3.956961,23.2
1084,10/2020,264784.0,343.615,269.332,,,,,1530.0,0.09,2.81,3.956961,23.2
1083,10/2020,264784.0,343.615,269.332,,,,,1530.0,0.09,2.87,3.956961,23.2
1138,10/2021,315661.0,352.892,281.705,,,,,1563.0,0.08,3.14,3.838347,12.9
1137,10/2021,315661.0,352.892,281.705,,,,,1563.0,0.08,3.09,3.838347,12.9
1136,10/2021,315661.0,352.892,281.705,,,,,1563.0,0.08,3.05,3.838347,12.9
1135,10/2021,315661.0,352.892,281.705,,,,,1563.0,0.08,2.99,3.838347,12.9
1214,11/1980,,83.8,83.9,,,,,1510.0,15.85,14.18,,
1215,11/1980,,83.8,83.9,,,,,1510.0,15.85,14.28,,
1213,11/1980,,83.8,83.9,,,,,1510.0,15.85,14.08,,
1216,11/1980,,83.8,83.9,,,,,1510.0,15.85,14.28,,
1267,11/1981,,90.8,92.5,,,,,837.0,13.31,17.7,,
1265,11/1981,,90.8,92.5,,,,,837.0,13.31,18.37,,
1268,11/1981,,90.8,92.5,,,,,837.0,13.31,17.21,,
1266,11/1981,,90.8,92.5,,,,,837.0,13.31,18.02,,
1317,11/1982,,97.2,97.3,,,,,1372.0,9.2,13.91,,
1318,11/1982,,97.2,97.3,,,,,1372.0,9.2,13.84,,
1319,11/1982,,97.2,97.3,,,,,1372.0,9.2,13.78,,
1320,11/1982,,97.2,97.3,,,,,1372.0,9.2,13.77,,
1370,11/1983,,101.9,101.5,,,,,1785.0,9.34,13.47,,
1372,11/1983,,101.9,101.5,,,,,1785.0,9.34,13.43,,
1371,11/1983,,101.9,101.5,,,,,1785.0,9.34,13.42,,
1369,11/1983,,101.9,101.5,,,,,1785.0,9.34,13.42,,
1421,11/1984,,107.6,106.4,,,,,1689.0,9.43,13.85,,
1424,11/1984,,107.6,106.4,,,,,1689.0,9.43,13.55,,
1425,11/1984,,107.6,106.4,,,,,1689.0,9.43,13.42,,
1423,11/1984,,107.6,106.4,,,,,1689.0,9.43,13.63,,
1422,11/1984,,107.6,106.4,,,,,1689.0,9.43,13.74,,
1473,11/1985,,114.8,111.1,,,,,1698.0,8.05,12.01,,
1477,11/1985,,114.8,111.1,,,,,1698.0,8.05,11.58,,
1475,11/1985,,114.8,111.1,,,,,1698.0,8.05,11.79,,
1476,11/1985,,114.8,111.1,,,,,1698.0,8.05,11.64,,
1474,11/1985,,114.8,111.1,,,,,1698.0,8.05,11.9,,
1526,11/1986,,120.6,115.3,,,,,1623.0,6.04,9.83,,
1527,11/1986,,120.6,115.3,,,,,1623.0,6.04,9.81,,
1529,11/1986,,120.6,115.3,,,,,1623.0,6.04,9.5,,
1528,11/1986,,120.6,115.3,,,,,1623.0,6.04,9.64,,
1581,11/1987,,124.8,120.1,,,,,1656.0,6.69,10.55,,
1580,11/1987,,124.8,120.1,,,,,1656.0,6.69,10.6,,
1578,11/1987,,124.8,120.1,,,,,1656.0,6.69,10.79,,
1579,11/1987,,124.8,120.1,,,,,1656.0,6.69,10.66,,
1633,11/1988,,129.8,125.6,,,,,1569.0,8.35,10.39,,
1631,11/1988,,129.8,125.6,,,,,1569.0,8.35,10.24,,
1630,11/1988,,129.8,125.6,,,,,1569.0,8.35,10.12,,
1632,11/1988,,129.8,125.6,,,,,1569.0,8.35,10.31,,
1682,11/1989,,135.2,131.1,,,,,1351.0,8.55,9.82,,
1683,11/1989,,135.2,131.1,,,,,1351.0,8.55,9.79,,
1684,11/1989,,135.2,131.1,,,,,1351.0,8.55,9.72,,
1685,11/1989,,135.2,131.1,,,,,1351.0,8.55,9.74,,
1738,11/1990,,140.7,138.0,,,,,1145.0,7.81,9.9,,
1736,11/1990,,140.7,138.0,,,,,1145.0,7.81,10.02,,
1737,11/1990,,140.7,138.0,,,,,1145.0,7.81,9.93,,
1734,11/1990,,140.7,138.0,,,,,1145.0,7.81,10.13,,
1735,11/1990,,140.7,138.0,,,,,1145.0,7.81,10.09,,
1787,11/1991,,145.0,144.2,,,,,1103.0,4.81,8.76,,
1786,11/1991,,145.0,144.2,,,,,1103.0,4.81,8.78,,
1788,11/1991,,145.0,144.2,,,,,1103.0,4.81,8.69,,
1789,11/1991,,145.0,144.2,,,,,1103.0,4.81,8.63,,
1790,11/1991,,145.0,144.2,,,,,1103.0,4.81,8.7,,
1839,11/1992,,148.6,149.2,,,,,1214.0,3.09,8.29,,
1840,11/1992,,148.6,149.2,,,,,1214.0,3.09,8.32,,
1841,11/1992,,148.6,149.2,,,,,1214.0,3.09,8.32,,
1842,11/1992,,148.6,149.2,,,,,1214.0,3.09,8.29,,
1894,11/1993,,151.6,153.9,,,,,1376.0,3.02,7.31,,
1893,11/1993,,151.6,153.9,,,,,1376.0,3.02,7.08,,
1892,11/1993,,151.6,153.9,,,,,1376.0,3.02,7.12,,
1891,11/1993,,151.6,153.9,,,,,1376.0,3.02,7.11,,
1944,11/1994,,155.6,158.2,,,,,1511.0,5.29,9.19,,
1945,11/1994,,155.6,158.2,,,,,1511.0,5.29,9.19,,
1946,11/1994,,155.6,158.2,,,,,1511.0,5.29,9.25,,
1943,11/1994,,155.6,158.2,,,,,1511.0,5.29,9.05,,
1995,11/1995,,159.3,163.0,,,,,1452.0,5.8,7.44,,
1996,11/1995,,159.3,163.0,,,,,1452.0,5.8,7.37,,
1998,11/1995,,159.3,163.0,,,,,1452.0,5.8,7.35,,
1997,11/1995,,159.3,163.0,,,,,1452.0,5.8,7.35,,
2050,11/1996,,163.7,167.2,,,,,1489.0,5.31,7.53,,
2049,11/1996,,163.7,167.2,,,,,1489.0,5.31,7.59,,
2048,11/1996,,163.7,167.2,,,,,1489.0,5.31,7.67,,
2047,11/1996,,163.7,167.2,,,,,1489.0,5.31,7.78,,
2051,11/1996,,163.7,167.2,,,,,1489.0,5.31,7.52,,
2100,11/1997,,168.7,170.8,,,,,1510.0,5.52,7.24,,
2101,11/1997,,168.7,170.8,,,,,1510.0,5.52,7.23,,
2102,11/1997,,168.7,170.8,,,,,1510.0,5.52,7.18,,
2103,11/1997,,168.7,170.8,,,,,1510.0,5.52,7.17,,
2155,11/1998,,174.5,174.8,,,,,1660.0,4.83,6.78,,
2152,11/1998,,174.5,174.8,,,,,1660.0,4.83,6.89,,
2153,11/1998,,174.5,174.8,,,,,1660.0,4.83,6.93,,
2154,11/1998,,174.5,174.8,,,,,1660.0,4.83,6.86,,
2206,11/1999,,179.8,178.4,,,,,1648.0,5.42,7.69,,
2207,11/1999,,179.8,178.4,,,,,1648.0,5.42,7.75,,
2204,11/1999,,179.8,178.4,,,,,1648.0,5.42,7.84,,
2205,11/1999,,179.8,178.4,,,,,1648.0,5.42,7.67,,
43,11/2000,135438.0,186.8,183.1,,,,,1551.0,6.51,7.73,,
44,11/2000,135438.0,186.8,183.1,,,,,1551.0,6.51,7.79,,
46,11/2000,135438.0,186.8,183.1,,,,,1551.0,6.51,7.73,,
45,11/2000,135438.0,186.8,183.1,,,,,1551.0,6.51,7.73,,
95,11/2001,145175.0,195.5,188.1,,,,,1602.0,2.09,6.56,,
98,11/2001,145175.0,195.5,188.1,,,,,1602.0,2.09,6.75,,
99,11/2001,145175.0,195.5,188.1,,,,,1602.0,2.09,7.02,,
96,11/2001,145175.0,195.5,188.1,,,,,1602.0,2.09,6.45,,
97,11/2001,145175.0,195.5,188.1,,,,,1602.0,2.09,6.51,,
147,11/2002,155399.0,202.0,191.9,,,,,1753.0,1.34,6.13,,
148,11/2002,155399.0,202.0,191.9,,,,,1753.0,1.34,6.11,,
149,11/2002,155399.0,202.0,191.9,,,,,1753.0,1.34,5.94,,
150,11/2002,155399.0,202.0,191.9,,,,,1753.0,1.34,6.03,,
151,11/2002,155399.0,202.0,191.9,,,,,1753.0,1.34,6.13,,
203,11/2003,167612.0,207.5,194.0,,,,,2083.0,1.0,5.89,,
200,11/2003,167612.0,207.5,194.0,,,,,2083.0,1.0,5.98,,
201,11/2003,167612.0,207.5,194.0,,,,,2083.0,1.0,6.03,,
202,11/2003,167612.0,207.5,194.0,,,,,2083.0,1.0,5.83,,
253,11/2004,185348.0,213.2,198.3,,,,,1782.0,1.93,5.76,,
252,11/2004,185348.0,213.2,198.3,,,,,1782.0,1.93,5.7,,
254,11/2004,185348.0,213.2,198.3,,,,,1782.0,1.93,5.74,,
255,11/2004,185348.0,213.2,198.3,,,,,1782.0,1.93,5.72,,
304,11/2005,207361.0,220.0,202.5,,,,,2147.0,4.0,6.31,,
305,11/2005,207361.0,220.0,202.5,,,,,2147.0,4.0,6.36,,
307,11/2005,207361.0,220.0,202.5,,,,,2147.0,4.0,6.28,,
306,11/2005,207361.0,220.0,202.5,,,,,2147.0,4.0,6.37,,
356,11/2006,218478.0,228.9,207.8,,,,,1570.0,5.25,6.31,,
357,11/2006,218478.0,228.9,207.8,,,,,1570.0,5.25,6.33,,
358,11/2006,218478.0,228.9,207.8,,,,,1570.0,5.25,6.24,,
359,11/2006,218478.0,228.9,207.8,,,,,1570.0,5.25,6.18,,
360,11/2006,218478.0,228.9,207.8,,,,,1570.0,5.25,6.14,,
409,11/2007,214120.0,238.169,212.66,,,,,1197.0,4.49,6.24,,
410,11/2007,214120.0,238.169,212.66,,,,,1197.0,4.49,6.24,,
411,11/2007,214120.0,238.169,212.66,,,,,1197.0,4.49,6.2,,
412,11/2007,214120.0,238.169,212.66,,,,,1197.0,4.49,6.1,,
408,11/2007,214120.0,238.169,212.66,,,,,1197.0,4.49,6.26,,
464,11/2008,194352.0,246.681,216.947,,,,,652.0,0.39,5.97,,
463,11/2008,194352.0,246.681,216.947,,,,,652.0,0.39,6.04,,
462,11/2008,194352.0,246.681,216.947,,,,,652.0,0.39,6.14,,
461,11/2008,194352.0,246.681,216.947,,,,,652.0,0.39,6.2,,
516,11/2009,179808.0,248.886,220.666,,,,,588.0,0.12,4.78,,
515,11/2009,179808.0,248.886,220.666,,,,,588.0,0.12,4.83,,
514,11/2009,179808.0,248.886,220.666,,,,,588.0,0.12,4.91,,
513,11/2009,179808.0,248.886,220.666,,,,,588.0,0.12,4.98,,
565,11/2010,174491.0,250.317,222.149,,,,,545.0,0.19,4.24,,
568,11/2010,174491.0,250.317,222.149,,,,,545.0,0.19,4.4,,
567,11/2010,174491.0,250.317,222.149,,,,,545.0,0.19,4.39,,
566,11/2010,174491.0,250.317,222.149,,,,,545.0,0.19,4.17,,
618,11/2011,165451.0,256.367,226.899,,,,,711.0,0.08,3.99,,
619,11/2011,165451.0,256.367,226.899,,,,,711.0,0.08,4.0,,
617,11/2011,165451.0,256.367,226.899,,,,,711.0,0.08,4.0,,
620,11/2011,165451.0,256.367,226.899,,,,,711.0,0.08,3.98,,
672,11/2012,168836.0,263.365,231.33,,,,,833.0,0.16,3.31,,
673,11/2012,168836.0,263.365,231.33,,,,,833.0,0.16,3.32,,
669,11/2012,168836.0,263.365,231.33,,,,,833.0,0.16,3.39,,
670,11/2012,168836.0,263.365,231.33,,,,,833.0,0.16,3.4,,
671,11/2012,168836.0,263.365,231.33,,,,,833.0,0.16,3.34,,
724,11/2013,183057.0,270.698,235.359,,,,,1100.0,0.08,4.22,,
725,11/2013,183057.0,270.698,235.359,,,,,1100.0,0.08,4.29,,
723,11/2013,183057.0,270.698,235.359,,,,,1100.0,0.08,4.35,,
722,11/2013,183057.0,270.698,235.359,,,,,1100.0,0.08,4.16,,
774,11/2014,191649.0,280.123,239.458,,,,,1001.0,0.09,4.02,,
775,11/2014,191649.0,280.123,239.458,,,,,1001.0,0.09,4.01,,
776,11/2014,191649.0,280.123,239.458,,,,,1001.0,0.09,3.99,,
777,11/2014,191649.0,280.123,239.458,,,,,1001.0,0.09,3.97,,
829,11/2015,201200.0,290.322,244.241,,,,,1172.0,0.12,3.95,,
826,11/2015,201200.0,290.322,244.241,,,,,1172.0,0.12,3.87,,
828,11/2015,201200.0,290.322,244.241,,,,,1172.0,0.12,3.97,,
827,11/2015,201200.0,290.322,244.241,,,,,1172.0,0.12,3.98,,
881,11/2016,212596.0,301.587,249.481,,,,,1140.0,0.41,4.03,,
878,11/2016,212596.0,301.587,249.481,,,,,1140.0,0.41,3.54,,
879,11/2016,212596.0,301.587,249.481,,,,,1140.0,0.41,3.57,,
880,11/2016,212596.0,301.587,249.481,,,,,1140.0,0.41,3.94,,
930,11/2017,226315.0,312.67,253.816,,,,,1273.0,1.16,3.94,,
934,11/2017,226315.0,312.67,253.816,,,,,1273.0,1.16,3.9,,
931,11/2017,226315.0,312.67,253.816,,,,,1273.0,1.16,3.9,,
932,11/2017,226315.0,312.67,253.816,,,,,1273.0,1.16,3.95,,
933,11/2017,226315.0,312.67,253.816,,,,,1273.0,1.16,3.92,,
982,11/2018,240305.0,323.968,259.455,,,,,1177.0,2.2,4.83,,
983,11/2018,240305.0,323.968,259.455,,,,,1177.0,2.2,4.94,,
984,11/2018,240305.0,323.968,259.455,,,,,1177.0,2.2,4.94,,
985,11/2018,240305.0,323.968,259.455,,,,,1177.0,2.2,4.81,,
986,11/2018,240305.0,323.968,259.455,,,,,1177.0,2.2,4.81,,
1035,11/2019,249284.0,335.819,265.461,,,,,1343.0,1.55,3.69,,
1036,11/2019,249284.0,335.819,265.461,,,,,1343.0,1.55,3.75,,
1038,11/2019,249284.0,335.819,265.461,,,,,1343.0,1.55,3.68,,
1037,11/2019,249284.0,335.819,265.461,,,,,1343.0,1.55,3.66,,
1087,11/2020,267836.0,344.039,269.816,,,,,1541.0,0.09,2.78,,23.8
1088,11/2020,267836.0,344.039,269.816,,,,,1541.0,0.09,2.84,,23.8
1089,11/2020,267836.0,344.039,269.816,,,,,1541.0,0.09,2.72,,23.8
1090,11/2020,267836.0,344.039,269.816,,,,,1541.0,0.09,2.72,,23.8
1142,11/2021,319583.0,354.526,283.179,,,,,1706.0,0.08,3.1,,12.5
1139,11/2021,319583.0,354.526,283.179,,,,,1706.0,0.08,3.09,,12.5
1140,11/2021,319583.0,354.526,283.179,,,,,1706.0,0.08,2.98,,12.5
1141,11/2021,319583.0,354.526,283.179,,,,,1706.0,0.08,3.1,,12.5
1220,12/1980,,84.3,84.9,,,,,1482.0,18.9,14.95,,
1218,12/1980,,84.3,84.9,,,,,1482.0,18.9,14.83,,
1217,12/1980,,84.3,84.9,,,,,1482.0,18.9,14.43,,
1219,12/1980,,84.3,84.9,,,,,1482.0,18.9,14.95,,
1269,12/1981,,91.5,93.0,,,,,910.0,12.37,16.9,,
1270,12/1981,,91.5,93.0,,,,,910.0,12.37,16.94,,
1271,12/1981,,91.5,93.0,,,,,910.0,12.37,16.9,,
1273,12/1981,,91.5,93.0,,,,,910.0,12.37,17.04,,
1272,12/1981,,91.5,93.0,,,,,910.0,12.37,16.95,,
1325,12/1982,,97.5,97.2,,,,,1303.0,8.95,13.57,,
1324,12/1982,,97.5,97.2,,,,,1303.0,8.95,13.6,,
1323,12/1982,,97.5,97.2,,,,,1303.0,8.95,13.63,,
1322,12/1982,,97.5,97.2,,,,,1303.0,8.95,13.66,,
1321,12/1982,,97.5,97.2,,,,,1303.0,8.95,13.66,,
1374,12/1983,,102.2,101.8,,,,,1688.0,9.47,13.38,,
1377,12/1983,,102.2,101.8,,,,,1688.0,9.47,13.43,,
1375,12/1983,,102.2,101.8,,,,,1688.0,9.47,13.42,,
1376,12/1983,,102.2,101.8,,,,,1688.0,9.47,13.46,,
1373,12/1983,,102.2,101.8,,,,,1688.0,9.47,13.41,,
1428,12/1984,,108.2,106.8,,,,,1612.0,8.38,13.18,,
1429,12/1984,,108.2,106.8,,,,,1612.0,8.38,13.14,,
1426,12/1984,,108.2,106.8,,,,,1612.0,8.38,13.2,,
1427,12/1984,,108.2,106.8,,,,,1612.0,8.38,13.2,,
1480,12/1985,,115.1,111.4,,,,,1942.0,8.27,11.14,,
1481,12/1985,,115.1,111.4,,,,,1942.0,8.27,11.09,,
1478,12/1985,,115.1,111.4,,,,,1942.0,8.27,11.5,,
1479,12/1985,,115.1,111.4,,,,,1942.0,8.27,11.31,,
1531,12/1986,,120.8,115.6,,,,,1833.0,6.91,9.35,,
1532,12/1986,,120.8,115.6,,,,,1833.0,6.91,9.3,,
1530,12/1986,,120.8,115.6,,,,,1833.0,6.91,9.3,,
1533,12/1986,,120.8,115.6,,,,,1833.0,6.91,9.29,,
1586,12/1987,,125.6,120.4,,,,,1400.0,6.77,10.61,,
1585,12/1987,,125.6,120.4,,,,,1400.0,6.77,10.64,,
1582,12/1987,,125.6,120.4,,,,,1400.0,6.77,10.6,,
1583,12/1987,,125.6,120.4,,,,,1400.0,6.77,10.66,,
1584,12/1987,,125.6,120.4,,,,,1400.0,6.77,10.69,,
1634,12/1988,,130.1,126.0,,,,,1563.0,8.76,10.44,,
1635,12/1988,,130.1,126.0,,,,,1563.0,8.76,10.46,,
1638,12/1988,,130.1,126.0,,,,,1563.0,8.76,10.77,,
1637,12/1988,,130.1,126.0,,,,,1563.0,8.76,10.68,,
1636,12/1988,,130.1,126.0,,,,,1563.0,8.76,10.71,,
1687,12/1989,,135.5,131.6,,,,,1251.0,8.45,9.76,,
1686,12/1989,,135.5,131.6,,,,,1251.0,8.45,9.74,,
1688,12/1989,,135.5,131.6,,,,,1251.0,8.45,9.75,,
1689,12/1989,,135.5,131.6,,,,,1251.0,8.45,9.69,,
1690,12/1989,,135.5,131.6,,,,,1251.0,8.45,9.78,,
1742,12/1990,,141.1,138.6,,,,,969.0,7.31,9.68,,
1739,12/1990,,141.1,138.6,,,,,969.0,7.31,9.81,,
1740,12/1990,,141.1,138.6,,,,,969.0,7.31,9.56,,
1741,12/1990,,141.1,138.6,,,,,969.0,7.31,9.64,,
1794,12/1991,,145.2,144.7,,,,,1079.0,4.43,8.35,,
1793,12/1991,,145.2,144.7,,,,,1079.0,4.43,8.49,,
1792,12/1991,,145.2,144.7,,,,,1079.0,4.43,8.53,,
1791,12/1991,,145.2,144.7,,,,,1079.0,4.43,8.62,,
1847,12/1992,,148.6,149.6,,,,,1227.0,2.92,8.14,,
1843,12/1992,,148.6,149.6,,,,,1227.0,2.92,8.34,,
1846,12/1992,,148.6,149.6,,,,,1227.0,2.92,8.13,,
1845,12/1992,,148.6,149.6,,,,,1227.0,2.92,8.19,,
1844,12/1992,,148.6,149.6,,,,,1227.0,2.92,8.23,,
1897,12/1993,,151.9,154.3,,,,,1533.0,2.96,7.17,,
1895,12/1993,,151.9,154.3,,,,,1533.0,2.96,7.25,,
1899,12/1993,,151.9,154.3,,,,,1533.0,2.96,7.13,,
1898,12/1993,,151.9,154.3,,,,,1533.0,2.96,7.17,,
1896,12/1993,,151.9,154.3,,,,,1533.0,2.96,7.14,,
1948,12/1994,,155.7,158.3,,,,,1455.0,5.45,9.15,,
1949,12/1994,,155.7,158.3,,,,,1455.0,5.45,9.25,,
1950,12/1994,,155.7,158.3,,,,,1455.0,5.45,9.18,,
1951,12/1994,,155.7,158.3,,,,,1455.0,5.45,9.18,,
1947,12/1994,,155.7,158.3,,,,,1455.0,5.45,9.23,,
2000,12/1995,,159.6,163.1,,,,,1431.0,5.6,7.18,,
1999,12/1995,,159.6,163.1,,,,,1431.0,5.6,7.33,,
2003,12/1995,,159.6,163.1,,,,,1431.0,5.6,7.11,,
2001,12/1995,,159.6,163.1,,,,,1431.0,5.6,7.15,,
2002,12/1995,,159.6,163.1,,,,,1431.0,5.6,7.23,,
2053,12/1996,,164.0,167.4,,,,,1370.0,5.29,7.57,,
2055,12/1996,,164.0,167.4,,,,,1370.0,5.29,7.64,,
